user,tweet,sentiment_label,sentiment_score,emotion_label,emotion_score
angiefarr,@melonbelon Okay cool. See you there. Thanks for inviting us ,positive,0.9532777667045593,joy,0.9869883060455322
kphillips92,Exams are finally over but back to school for 6th year on Monday... Damn. ,negative,0.4758014976978302,fear,0.6511423587799072
savtwits,my hour and a half phone conversation with ellie totally ruined my studying drive. now i'm going to be up late ,negative,0.9359771609306335,disgust,0.8949461579322815
Kimberley__,"@PinkTrees: i'm playing animal crossing instead, trying to make money to buy furniture  .. oh and i have oranges! i'll send you some!!",positive,0.74127596616745,joy,0.9258328080177307
jennymckmoss,about to leave hotel for airport  bye nyc,neutral,0.7929257154464722,anticipation,0.3643799126148224
HollisterChick3,Sick....it really sucks.  Hopefully I get better for the weekend.,negative,0.8865711092948914,sadness,0.8255205750465393
EnJOYPEACE,@cath4608  Thank you! I love You always in all ways! ,positive,0.9869597554206848,joy,0.976529598236084
KeishaCarter,so stealth I got the movie  gonna go watch it....Method Man and Redman are life!,positive,0.9443721175193787,joy,0.9370054602622986
libby_vandoris,Just went swimming with my besties and now eating ice cream cake - summah '09 ,positive,0.7589089870452881,joy,0.9888700246810913
MorrisonJayne,off 2 work  soon ,neutral,0.8375759720802307,anticipation,0.3304685056209564
stlphoto,@onedadslife There's not too much I miss about going in to work at an office. ,neutral,0.4692796766757965,sadness,0.9175831079483032
mzgemini05,"DMX was 2 crunk, a lot betta than Saturday at Che!  I gotta get alil rest now.. ZzZzzz",neutral,0.3651883900165558,anticipation,0.33290809392929077
EmAllTimeLow,@VeronicaATL aww thankss vero  i hope everything works out with your said guy!! youll have to keep me updated ,positive,0.918477475643158,joy,0.9684135317802429
kissaboo12,@CaLiFoRNiAxbABy Regan's cuming 2 twn and Imma c him ,neutral,0.8118898272514343,joy,0.8530837297439575
ashleyloller,poor sugar booger  I sorry your day has gone bad ,negative,0.9362518787384033,sadness,0.9798135161399841
blackpixi7,@creydesign wonderful world isn't it? ,positive,0.9684022068977356,joy,0.9904594421386719
BethTana,@KateUNE Thanks ,positive,0.7796938419342041,joy,0.7649656534194946
marchenrydj,has just been for his first run since doing the Great Edinburgh Race.............not good at all ,negative,0.9108807444572449,sadness,0.9485146999359131
limers,@mannykimchi I will if I could! I only got 2 free tickets from a friend. I already gave the other to my brother. ,positive,0.6915063858032227,sadness,0.4795461595058441
Tunbabe,@leeminho I can't speak or read Korean by computer  uhmmmm.. I just want to say 3 words &quot;I LOVE YOU&quot; bonus 2 words &quot;SO MUCH&quot; &lt;3 ~~~,negative,0.3856058716773987,joy,0.9786663055419922
Elise722,misses keith!! i wish he didn't have a stupid meeting tonight ,negative,0.8712950944900513,sadness,0.9513002038002014
DawnMarie_XO,Time for beddy bye. Until tomorrow...Be safe &amp; happy ,positive,0.8908858895301819,joy,0.9855219125747681
virustricks,Eating one of my biscuts that I made ,neutral,0.6128203272819519,joy,0.9747819304466248
thirkill,"Back from English Exam, what an amazing day? Planning to head into town today &amp; Get a new football ",positive,0.9840821027755737,joy,0.9692562818527222
awesomegan,@cardiacprint KEWL WHAT. why liddat. i also want ,neutral,0.6086279153823853,disgust,0.6526063680648804
loveandbooze,Starting to get drowsy  but im sooo close! Im not stopping.,negative,0.5246731042861938,fear,0.8511559963226318
rhubee_02,i'm here at the office ,neutral,0.9020159840583801,sadness,0.26524806022644043
jobadge,"@nogbad yes it is but pracs are highly prescribed, following strict protocol with no understanding or creativity ",negative,0.8029787540435791,disgust,0.5065267086029053
jchronowski47,@katharnavas just having dialog  do you know anything about OAuth?,neutral,0.8897244930267334,anticipation,0.5880106687545776
textdrivebys,@fiercebanana there's relisting fees when you don't complete a sale?  that sucks!,negative,0.9317087531089783,disgust,0.9599854350090027
StephenO86,Monday!!! ,positive,0.825316309928894,joy,0.27157673239707947
tamisara,"@murray13 hope it goes well, will catch u later as off to bed! Take care ",positive,0.9497689008712769,optimism,0.8665804266929626
Hugasaurus,(@OHAYmichelle) Jon and Kate are getting a divorce.   I need a hug.,negative,0.667682409286499,sadness,0.9679051041603088
ver7,Im loving m.L  And hoping Liverpool buys someone good soon!,positive,0.9836736917495728,joy,0.9858206510543823
Palmpreaps,unfortunately you can not delete the Nascar application from the Palm Pre yet ,negative,0.7238481640815735,sadness,0.9598240852355957
pappajoes,@Holani They probably are as the locals there need to eat as well. ,neutral,0.7774009108543396,anticipation,0.29282206296920776
tonyyyy,@stevewozniak why do i get the feeling you are an imposter ,negative,0.76204913854599,disgust,0.8917156457901001
natalia_estrada,I don't remember my entire nose hurting not getting a headache last time I got my nose pierced...  worth it!,positive,0.8879998922348022,joy,0.9364564418792725
marrisa_rose,i hate taking naps ,negative,0.8892459273338318,disgust,0.958517849445343
AmesAmes,I think...There are some people I need to delete from facebook so I dont see them (or who theyve been hanging out with) on my mini-feed.. ,negative,0.6655358076095581,sadness,0.7478293776512146
teena_hughes,"It had to happen  What's your Twitter porn name? (first pet, first teacher) Mine is Sooty Anderson #twitterpornnames",neutral,0.7297373414039612,anticipation,0.776870846748352
GillSlane,"i love the ellen show,, Fav show ",positive,0.988121509552002,joy,0.9749036431312561
zoom703,@TittySalad whos nikki lol we know that govt name AIYE lol i didnt have a bad day i actually had a good day i should tell you ,positive,0.7348474860191345,joy,0.9608937501907349
WollemiPine,@LiliCosic  They just took awhile to get into the song &amp; to step outside the screen ,neutral,0.8768200278282166,anticipation,0.43369442224502563
fedorawr,feels a bit cheated buy the hairdresser  first time in a long time spending the day with my parents... cant wait for tomorrow ;),positive,0.9161819815635681,joy,0.639054536819458
MartyTOMP,Is packing and moving to minnesota tomorrow bright and early...Be back at Christmas ,neutral,0.7124095559120178,joy,0.8823524117469788
quernzy,@supricky06 trip was wonderful! http://www.twitpic.com/6dp71 for paradise viewing. ,positive,0.9857096672058105,joy,0.9914690852165222
pikeletandpie,"@KathrynElliott I'm going to eveleigh soon, and if they have rhubarb, then yes. That cake sounds amazing! It is on the list ",positive,0.9800093770027161,joy,0.9922784566879272
lexylove,@pushplaycj ahhhhh. yesssss!!!! woop  cannot freakin' wait ceej. miss/love you,positive,0.9899853467941284,joy,0.965260922908783
brookslpowell,Where'd the sun go?  ,neutral,0.836652398109436,sadness,0.3726590871810913
jase_xo,@JessicaKSzohr Piers said he wanted her to win and the crowd booed her...it was rather harsh! ,negative,0.7746989727020264,anger,0.9666767120361328
lustfulyou,@yaxenduff how come!  i was waiting for you guy's call,neutral,0.5757501721382141,anger,0.7328897714614868
daisychainbaby,"@enhance_me oh dear, sounds they like they need a mapbook ",negative,0.7881228923797607,anticipation,0.6905645728111267
ruch82,Boring sunday ,negative,0.8358412981033325,disgust,0.90743088722229
andytinkham,@michelle_eide I'm so sorry to hear that. ,negative,0.8627108931541443,sadness,0.9647680521011353
samdammit,@rareandcaller: why?? ,neutral,0.8554091453552246,disgust,0.3735821545124054
spandanmondal,@cless55 You don't reply to me nowadays...  Do u think I'm spamming u?o.o,negative,0.8015305399894714,anger,0.962011456489563
metavital,@leeye You sound desperate. ,negative,0.8789184093475342,anger,0.868211567401886
Lynd7L,rock you like a hurricane featured in the monsters vs aliens trailer! ,positive,0.5209749937057495,anticipation,0.6166009306907654
absolutspacegrl,@flyingjenny so frustrating! Have friends visiting from out of town; sorry can't chat more ,negative,0.9161871671676636,anger,0.9629694819450378
poutingdoll,@swiftkaratechop you mean the one for nintendo wii?? Do give some thoughts after you played it ,neutral,0.8979775309562683,anticipation,0.787967324256897
LearnYourLesson,"@CompetencyMgmt Thanks! #astd09 was good! Loved the mobile learning booth, but they should definitely be on Twitter. ",positive,0.9851171970367432,joy,0.9924565553665161
JustCallMeBean,@clearasmud thanks for the #ff ,positive,0.9123708605766296,joy,0.9500768184661865
Dreamm,@THEflyGIRL You're coming to BK? Yay!! We will stop the presses on today's paper tht just mde front pg news! BK Welcome's U w/Open Arms! ,positive,0.9491675496101379,joy,0.9581437706947327
Spike3007,"If i did anything to upset @Jeri_Danielle im sorry... I've been getting little sleep, working, and this tournament... ",negative,0.800287663936615,sadness,0.91560298204422
twilightnewborn,@twilightscoops it was the best ,positive,0.9862282276153564,joy,0.9883566498756409
SuperdcsDave,Just finished three loads of laundry...hate doing laundry! ,negative,0.939182698726654,sadness,0.9135726690292358
jodiedoubleday,#trackle me baby. But i wont win ,negative,0.7495202422142029,sadness,0.8959860801696777
katherinemarsh,@cynadoodlepop i don't knowwwwww ,neutral,0.7763758301734924,anticipation,0.3491703271865845
hc78,"Hangoverday. Food, sleep, tv.. &lt;3. Still can't believe I'll be moving to London though. ",positive,0.6194086670875549,joy,0.8940732479095459
knoodlePRgrl,@iaagustin I found this link http://tinyurl.com/mrsdj7...never been there but that sounds like a fab deal! I'm telling all my friends ,positive,0.9725363254547119,joy,0.9624478816986084
Paige_MacLean,damn the smiley wont work!    but it right now that smiley is needed cuz it says oh crap,negative,0.914620578289032,anger,0.9462329745292664
pawsthejaws,@davidleibrandt Thats Awesome...I Wish I Could Of Been There ,positive,0.9818152785301208,joy,0.9926145076751709
ItsKiernFaggot,@joelmadden http://twitpic.com/3qn7k - Benji looks thin. ,neutral,0.6888665556907654,sadness,0.6839302778244019
Dani_xo,"@KathLat he really is!  i dont know who to vote for, i quite like diversity ",positive,0.9314205050468445,joy,0.9853679537773132
becwya,"Sitting on the bus, wet and tired. What a wonderful way to spend the evening. I just want to curl into a ball and go to sleep ",positive,0.473151296377182,sadness,0.9249963760375977
TheMelodramatic,"@beverly they are amazing! like a softer banana bread covered in peanut butter. We also ended up drizzling chocolate syrup on them, too! ",positive,0.9847846031188965,joy,0.9884614944458008
nscafe,"@designloft As long as it doesn't create any problems, sure... why not.  Titles are fun.  Like: Chief Taste Officer.  #canmore",positive,0.8216373324394226,joy,0.9700441360473633
dmcox,@LOPchelle Just got in....are you feeling better today?  Sounds like there is a little health drama going on in your world today!  sorry,neutral,0.4509584307670593,sadness,0.9745380282402039
Click2Sell,Just got a &quot;brainwash&quot; at motivation training  Good thing... I wonder how long will it last?,positive,0.8872902393341064,joy,0.8034706711769104
MannyJane,@cacidayparade Dont your better than that. Please dont be miserable ,positive,0.46456411480903625,sadness,0.8689784407615662
keenanp,Oh wow. Just figured out how old those leftovers were. Probably shouldn't have eaten that ,negative,0.8790135979652405,surprise,0.666661262512207
Lindiz1,I want to wake up from this nightmare  &lt;'3,negative,0.7250996232032776,fear,0.9782459735870361
Shimoniskey,Answered every question and finished the essay. two things i have never done on a timed standardized test until now. ,positive,0.5104314088821411,joy,0.7999152541160583
wpstudios,@webdesignfanboy @_miko @iniwoonet thx for FF guys really appreciated it ,positive,0.9762080907821655,joy,0.9898332357406616
Liverpool_TX,@SARGE_PAULINE it was gonna be HILARIOUS!  ,positive,0.9836394190788269,joy,0.986343264579773
NormaBecerra,time to get ready...have nothing to wear!...usually I'm for cloudy days but I was hoping for some sunshine today ,neutral,0.4570780396461487,anticipation,0.6498445272445679
BeccaxVipx,@sugarghc ok swt  bye and have fun!!! love u too,positive,0.9740639925003052,joy,0.9805431962013245
moshimoi,my body hurts ,negative,0.7825300097465515,sadness,0.978003740310669
startupprincess,@mollermarketing cool I should meet you sometime at the park with our families ,positive,0.9398030638694763,joy,0.9803504943847656
tingruik,Bought two new books today  - http://tweet.sg,positive,0.6879107356071472,joy,0.9742991924285889
natalielealand,@ChampionsTennis Great coverage!! Although I have missed some due to revision today  Last exam tomorrow 9-12 so after that's fine!!,positive,0.9524560570716858,joy,0.9630605578422546
megreg0,Too bad the Cav's and my boyfriend Lebron lost ,negative,0.8647816181182861,sadness,0.9713019132614136
nikhilguptak,Another Monday ,neutral,0.6740444898605347,optimism,0.6681472063064575
EricaCarmichael,ewww i really don't want to go to school tmmrw ,negative,0.9132751226425171,sadness,0.9186415076255798
mandeewidrick,Not in the desk. ,neutral,0.8715233206748962,disgust,0.6521434783935547
JacintaFrilay,is getting increasingly nervous about flying ,negative,0.6973358988761902,fear,0.9799685478210449
rmalpass,"Just bought new tax disc for my car. The first of many, many car related expenses this month ",neutral,0.4763519763946533,joy,0.9095810651779175
Saxtus,@CultOfRazer Am I the only one who has jitter with Mamba on Destructor making difficult to doubleclick at any DPI? No! http://ub0.cc/k/bg ,negative,0.6424243450164795,anger,0.9187687039375305
Bubziie,@gethigh21 lol well congratz u just met wun ,positive,0.9024590849876404,joy,0.9818511009216309
saraswati81,"@speedyconkiwi murphy's law. drag coat/scarf along, don't need it. don't drag it, need it. always time for a new NY's resolution! sorry ",negative,0.6059808135032654,optimism,0.49955663084983826
martinaguenther,@ddlovato i would totally go if I could! but I'll have to wait your next time in brazil.. ,positive,0.94318687915802,anticipation,0.6775493025779724
